source,target,weight
5,160,69
5,166,30
5,172,3
5,177,59
5,179,56
5,182,92
5,183,1
5,184,3
5,188,54
5,189,15
5,190,89
5,191,80
5,193,55
5,196,52
5,198,32
5,208,89
5,209,3
5,210,72
5,213,28
5,218,28
5,220,85
5,224,70
5,231,38
5,246,3
5,249,55
5,250,75
5,253,17
6,17,47
6,20,46
6,24,65
6,25,31
6,26,73
6,28,57
6,31,24
6,32,47
6,34,40
6,35,22
6,38,45
6,40,8
6,41,99
6,44,36
6,45,97
6,46,28
6,54,44
6,61,22
6,64,69
6,71,92
6,73,66
6,74,88
6,76,38
6,86,78
6,87,96
6,90,77
6,92,29
6,97,78
6,99,15
6,100,53
6,106,17
6,107,94
6,111,35
6,112,34
6,119,85
6,128,6
6,137,36
6,139,43
6,143,97
6,144,59
6,145,93
6,148,78
6,158,77
6,166,53
6,175,1
6,176,85
6,181,44
6,182,33
6,184,88
6,189,98
6,192,88
6,198,92
6,200,42
6,203,44
6,204,54
6,206,66
6,208,88
6,213,15
6,214,95
6,215,29
6,218,53
6,223,32
6,229,15
6,231,36
6,232,93
6,237,42
6,242,27
6,244,34
6,252,2
6,7,14
7,22,54
7,27,90
7,30,5
7,33,86
7,38,26
7,40,9
7,41,14
7,50,75
7,53,29
7,54,50
7,57,34
7,60,38
7,66,41
7,70,6
7,75,96
7,80,22
7,83,15
7,86,63
7,91,53
7,94,7
7,95,44
7,96,68
7,100,23
7,104,59
7,105,69
7,107,78
7,109,35
7,110,21
7,111,78
7,116,7
7,120,8
7,121,4
7,123,12
7,130,8
7,131,66
7,133,55
7,136,83
7,137,74
7,138,25
7,140,38
7,145,84
7,151,15
7,152,53
7,153,72
7,154,80
7,157,28
7,162,46
7,165,5
7,166,4
7,172,27
7,176,37
7,181,44
7,193,73
7,194,21
7,208,50
7,212,15
7,213,57
7,214,13
7,215,38
7,217,1
7,220,98
7,221,72
7,225,10
7,227,19
7,241,83
7,244,95
7,246,13
7,247,63
7,248,60
7,8,31
8,9,7
8,11,60
8,22,31
8,25,49
8,30,93
8,32,27
8,33,14
8,34,89
8,38,49
8,44,52
8,50,88
8,52,65
8,57,81
8,58,6
8,59,16
8,61,91
8,62,12
8,68,6
8,72,4
8,75,11
8,84,34
8,87,99
8,89,33
8,90,30
8,94,51
8,95,58
8,97,66
8,99,37
8,101,1
8,102,15
8,103,70
8,108,73
8,112,32
8,114,69
8,116,94
8,120,98
8,126,75
8,127,44
8,131,31
8,132,38
8,133,67
8,149,99
8,154,35
8,155,29
8,156,33
8,161,54
8,162,50
8,165,62
8,166,51
8,170,72
8,172,36
8,179,2
8,180,74
8,184,69
8,186,86
8,194,22
8,204,77
8,205,100
8,211,8
8,215,59
8,220,17
8,227,50
8,229,50
8,235,70
8,238,86
8,240,77
8,250,86
8,251,85
9,14,86
9,19,76
9,26,86
9,28,98
9,32,44
9,35,35
9,41,39
9,42,96
9,45,11
9,46,76
9,47,75
9,51,92
9,52,92
9,56,94
9,58,51
9,61,98
9,63,60
9,70,72
9,71,67
9,72,30
9,74,14
9,75,71
9,77,21
9,79,55
9,80,85
9,83,16
9,87,87
9,89,94
9,92,62
9,94,95
9,98,16
9,107,10
9,108,53
9,116,98
9,119,22
9,120,36
9,127,57
9,129,57
9,132,19
9,133,27
9,134,19
9,140,6
9,141,24
9,143,48
9,144,98
9,145,28
9,151,67
9,155,41
9,158,98
9,163,73
9,164,93
9,165,52
9,169,65
9,175,42
9,176,48
9,180,86
9,181,83
9,183,98
9,184,22
9,185,63
9,189,92
9,195,92
9,201,59
9,203,7
9,208,61
9,209,54
9,211,77
9,212,53
9,214,71
9,219,3
9,221,39
9,224,24
9,225,39
9,226,52
9,231,74
9,235,58
9,244,5
9,245,23
9,248,22
9,250,39
9,254,19
9,255,43
9,10,38
10,11,58
10,17,56
10,19,83
10,23,4
10,24,46
10,25,53
10,28,21
10,30,61
10,42,76
10,45,33
10,53,6
10,55,17
10,61,80
10,62,19
10,63,59
10,65,96
10,69,71
10,72,24
10,73,36
10,77,65
10,78,69
10,84,48
10,86,73
10,98,86
10,103,73
10,105,70
10,106,75
10,113,92
10,114,34
10,115,8
10,118,37
10,125,69
10,126,99
10,129,19
10,132,78
10,135,79
10,139,61
10,140,84
10,142,58
10,146,34
10,147,16
10,151,74
10,162,33
10,169,31
10,170,90
10,171,23
10,175,90
10,180,68
10,181,9
10,184,58
10,189,61
10,194,36
10,196,52
10,203,94
10,204,52
10,205,59
10,209,75
10,217,15
10,218,59
10,225,57
10,231,52
10,246,6
10,247,91
10,250,32
10,251,90
10,255,95
11,14,26
11,15,30
11,17,73
11,19,97
11,25,94
11,28,93
11,31,17
11,32,53
11,34,64
11,37,71
11,41,98
11,44,71
11,48,19
11,51,8
11,54,100
11,55,91
11,56,90
11,57,80
11,61,93
11,62,52
11,66,14
11,67,30
11,69,17
11,73,31
11,79,55
11,83,97
11,85,81
11,87,26
11,96,26
11,98,74
11,102,85
11,105,85
11,106,32
11,110,69
11,111,28
11,114,6
11,118,24
11,123,35
11,125,16
11,126,84
11,127,37
11,128,20
11,130,64
11,137,99
11,142,66
11,145,14
11,150,77
11,152,4
11,157,88
11,161,66
11,162,57
11,168,19
11,169,60
11,173,89
11,175,23
11,188,64
11,200,70
11,202,16
11,206,91
11,212,73
11,213,80
11,216,87
11,219,68
11,220,64
11,221,58
11,222,63
11,228,96
11,230,67
11,231,76
11,233,16
11,243,74
11,246,72
11,12,31
12,13,25
12,15,20
12,18,3
12,19,48
12,22,97
12,27,45
12,40,44
12,43,76
12,45,60
12,46,59
12,49,10
12,53,45
12,55,37
12,61,71
12,69,73
12,71,100
12,75,80
12,79,61
12,80,6
12,81,57
12,83,2
12,86,39
12,91,6
12,95,88
12,97,2
12,100,65
12,106,16
12,109,70
12,112,98
12,116,3
12,118,41
12,122,44
12,123,2
12,127,39
12,128,88
12,130,77
12,142,38
12,143,25
12,145,68
12,152,53
12,157,92
12,161,31
12,164,95
12,166,44
12,167,22
12,168,54
12,177,20
12,178,38
12,181,19
12,182,11
12,186,20
12,187,12
12,196,72
12,201,72
12,204,45
12,206,22
12,207,56
12,209,59
12,225,79
12,232,79
12,237,72
12,238,20
12,243,72
12,251,87
12,253,65
13,14,54
13,19,32
13,23,75
13,25,99
13,27,44
13,29,6
13,32,97
13,35,65
13,37,34
13,38,66
13,40,23
13,42,62
13,44,78
13,48,42
13,52,27
13,53,31
13,56,100
13,57,66
13,59,27
13,62,2
13,64,50
13,72,74
13,81,43
13,83,66
13,88,54
13,100,65
13,101,94
13,103,3
13,106,79
13,115,17
13,119,12
13,126,13
13,129,89
13,134,99
13,135,80
13,140,21
13,143,98
13,148,29
13,163,76
13,164,90
13,166,72
13,172,99
13,176,3
13,182,28
13,185,71
13,192,22
13,197,96
13,200,21
13,201,26
13,202,19
13,208,32
13,218,23
13,220,53
13,224,25
13,231,77
13,232,59
13,236,98
13,240,17
13,241,34
13,242,86
13,247,49
13,251,35
14,23,28
14,25,98
14,26,15
14,27,56
14,28,96
14,32,42
14,35,69
14,53,58
14,55,77
14,58,36
14,59,68
14,60,22
14,61,74
14,67,69
14,70,7
14,71,88
14,79,39
14,82,52
14,84,42
14,88,78
14,90,45
14,92,57
14,95,37
14,96,7
14,99,83
14,101,19
14,103,14
14,105,22
14,107,86
14,112,49
14,114,80
14,117,63
14,119,53
14,124,28
14,127,20
14,130,82
14,135,27
14,141,10
14,142,36
14,144,46
14,146,98
14,147,48
14,149,67
14,150,11
14,160,1
14,162,53
14,166,73
14,170,100
14,174,76
14,176,64
14,177,95
14,180,18
14,184,12
14,189,10
14,191,72
14,192,41
14,194,25
14,196,3
14,204,63
14,213,66
14,219,98
14,224,91
14,226,16
14,227,29
14,228,94
14,230,85
14,232,29
14,233,58
14,235,72
14,242,36
14,246,21
14,248,76
14,250,35
14,253,61
14,15,19
15,28,29
15,29,49
15,30,21
15,31,57
15,32,64
15,33,14
15,40,30
15,46,10
15,55,41
15,64,74
15,80,79
15,86,37
15,90,12
15,100,47
15,102,30
15,104,75
15,109,11
15,110,100
15,114,40
15,116,98
15,117,16
15,118,3
15,121,30
15,123,21
15,124,76
15,131,1
15,136,17
15,138,70
15,139,96
15,140,80
15,141,58
15,143,49
15,145,42
15,153,66
15,159,77
15,160,68
15,161,56
15,165,2
15,166,31
15,170,48
15,176,53
15,178,59
15,181,67
15,184,19
15,190,52
15,196,34
15,197,60
15,201,72
15,205,43
15,209,16
15,210,18
15,213,84
15,214,53
15,217,22
15,225,100
15,226,28
15,230,27
15,239,83
15,240,21
15,241,72
15,242,96
15,243,8
15,245,32
15,246,54
15,248,9
15,250,89
15,252,5
15,16,75
16,17,6
16,18,24
16,23,16
16,24,60
16,25,42
16,32,64
16,45,55
16,47,20
16,49,31
16,51,93
16,52,65
16,53,85
16,59,91
16,61,19
16,63,86
16,68,62
16,69,85
16,72,64
16,73,22
16,88,91
16,94,38
16,98,48
16,105,60
16,108,3
16,109,67
16,111,27
16,112,2
16,113,92
16,114,84
16,115,100
16,119,32
16,120,99
16,122,65
16,123,84
16,124,64
16,125,89
16,132,74
16,133,84
16,136,9
16,143,5
16,152,98
16,153,73
16,156,14
16,165,71
16,167,78
16,170,85
16,174,67
16,177,65
16,178,82
16,179,44
16,182,94
16,183,11
16,186,61
16,190,91
16,195,66
16,203,64
16,204,96
16,206,47
16,208,39
16,209,85
16,211,26
16,212,18
16,214,85
16,217,65
16,219,74
16,221,48
16,222,47
16,224,81
16,228,28
16,230,24
16,231,70
16,232,26
16,234,84
16,236,68
16,245,73
16,252,93
17,18,94
17,19,53
17,21,34
17,25,49
17,28,97
17,29,97
17,38,42
17,40,30
17,46,4
17,51,21
17,54,80
17,55,61
17,56,97
17,57,21
17,58,45
17,61,87
17,62,4
17,65,74
17,66,46
17,70,96
17,73,5
17,76,63
17,85,6
17,95,78
17,97,54
17,103,59
17,110,45
17,111,6
17,113,30
17,114,74
17,117,26
17,128,17
17,130,46
17,137,74
17,141,64
17,142,87
17,143,56
17,146,48
17,149,49
17,150,4
17,154,11
17,156,85
17,157,71
17,166,31
17,168,71
17,170,97
17,172,51
17,176,46
17,191,52
17,193,48
17,201,68
17,203,97
17,206,68
17,208,46
17,209,61
17,214,92
17,217,58
17,218,50
17,226,69
17,229,30
17,233,88
17,234,1
17,236,34
17,237,9
17,244,3
17,251,42
17,252,97
18,19,74
18,23,6
18,24,31
18,30,61
18,38,26
18,43,79
18,46,22
18,47,99
18,48,87
18,50,87
18,51,48
18,52,55
18,55,28
18,56,95
18,57,65
18,60,6
18,63,92
18,64,7
18,65,60
18,66,61
18,69,73
18,77,73
18,78,4
18,79,14
18,80,81
18,81,18
18,82,49
18,85,10
18,91,97
18,99,17
18,100,36
18,106,96
18,109,78
18,110,71
18,115,78
18,118,21
18,123,26
18,127,23
18,130,23
18,131,97
18,132,59
18,133,76
18,144,69
18,150,63
18,153,100
18,155,1
18,156,36
18,158,51
18,159,72
18,168,91
18,169,45
18,175,62
18,176,74
18,179,91
18,182,43
18,184,24
18,186,14
18,187,57
18,188,85
18,192,22
18,196,99
18,200,30
18,202,3
18,203,36
18,204,12
18,207,24
18,208,97
18,209,29
18,212,76
18,221,85
18,223,38
18,224,13
18,225,57
18,226,3
18,227,80
18,231,14
18,233,53
18,235,16
18,236,100
18,238,61
18,239,4
18,245,85
18,246,94
18,247,78
18,249,70
18,253,33
18,254,52
18,255,42
19,22,35
19,27,19
19,28,48
19,29,59
19,33,46
19,37,44
19,39,42
19,41,16
19,44,10
19,45,36
19,48,46
19,52,5
19,75,66
19,81,18
19,85,45
19,87,47
19,88,90
19,92,24
19,96,49
19,97,85
19,104,33
19,106,14
19,111,66
19,116,31
19,118,16
19,120,14
19,125,82
19,127,1
19,128,15
19,129,82
19,134,74
19,137,99
19,149,64
19,150,83
19,157,70
19,158,49
19,169,49
19,170,51
19,172,56
19,182,37
19,183,42
19,186,15
19,192,88
19,196,92
19,211,99
19,212,31
19,221,77
19,230,12
19,233,46
19,234,22
19,244,37
19,245,1
19,246,77
19,247,22
19,249,99
19,250,30
19,254,45
19,20,23
20,21,83
20,27,71
20,30,35
20,37,8
20,40,16
20,43,65
20,45,37
20,49,51
20,53,47
20,57,51
20,58,28
20,62,92
20,67,71
20,71,51
20,81,21
20,84,53
20,86,34
20,87,30
20,90,29
20,94,43
20,104,54
20,105,12
20,111,23
20,115,81
20,117,33
20,118,65
20,120,74
20,122,35
20,126,44
20,129,66
20,132,71
20,134,39
20,138,32
20,144,56
20,153,4
20,154,89
20,155,75
20,157,3
20,163,60
20,174,4
20,181,22
20,188,32
20,190,19
20,194,37
20,196,17
20,201,10
20,206,12
20,207,99
20,223,21
20,225,5
20,229,32
20,231,73
20,233,77
20,238,70
20,240,5
20,245,56
20,254,1
21,23,30
21,25,44
21,26,93
21,27,3
21,31,74
21,33,96
21,34,66
21,39,90
21,40,64
21,42,70
21,46,23
21,48,70
21,56,7
21,57,2
21,58,19
21,63,96
21,64,60
21,70,58
21,71,18
21,72,35
21,73,47
21,74,4
21,76,69
21,77,74
21,81,17
21,83,1
21,87,6
21,88,25
21,89,46
21,94,34
21,95,88
21,101,75
21,102,68
21,105,13
21,109,96
21,110,35
21,113,79
21,126,94
21,131,44
21,144,68
21,148,24
21,155,80
21,168,19
21,171,39
21,175,26
21,178,5
21,182,9
21,190,58
21,194,49
21,195,18
21,197,99
21,201,17
21,202,9
21,205,57
21,206,48
21,209,36
21,210,55
21,211,63
21,212,26
21,214,59
21,220,32
21,227,14
21,230,16
21,231,6
21,232,56
21,233,86
21,238,9
21,242,86
21,243,76
21,247,87
21,248,92
21,251,52
21,254,92
21,22,64
22,23,12
22,24,76
22,26,39
22,29,83
22,33,99
22,35,95
22,36,53
22,37,12
22,42,12
22,57,4
22,59,83
22,60,2
22,67,20
22,68,5
22,71,70
22,78,97
22,81,25
22,82,29
22,85,80
22,92,44
22,98,1
22,99,97
22,101,69
22,102,86
22,103,72
22,104,41
22,109,74
22,111,62
22,112,25
22,122,48
22,124,100
22,125,55
22,129,43
22,132,7
22,136,28
22,147,16
22,148,16
22,149,20
22,150,13
22,153,66
22,155,49
22,168,7
22,170,6
22,172,75
22,177,13
22,178,64
22,179,55
22,180,20
22,182,77
22,186,24
22,189,31
22,192,86
22,200,91
22,204,21
22,212,36
22,214,4
22,215,75
22,217,1
22,218,64
22,220,9
22,228,22
22,237,52
22,243,48
22,244,76
22,247,75
22,251,49
22,252,54
23,30,20
23,36,29
23,39,40
23,42,5
23,43,95
23,44,84
23,50,25
23,55,1
23,56,65
23,57,38
23,71,85
23,72,38
23,77,29
23,78,19
23,84,23
23,89,68
23,94,29
23,95,48
23,96,78
23,105,8
23,107,66
23,113,91
23,115,23
23,117,65
23,132,9
23,136,89
23,137,78
23,142,95
23,146,58
23,148,20
23,151,94
23,154,26
23,159,80
23,166,31
23,167,78
23,170,83
23,171,37
23,174,46
23,177,94
23,181,34
23,182,94
23,191,31
23,193,12
23,194,9
23,196,88
23,206,44
23,208,66
23,209,59
23,212,65
23,216,8
23,217,27
23,218,51
23,220,56
23,223,99
23,224,26
23,225,92
23,230,34
23,233,76
23,234,72
23,235,21
23,245,37
23,248,37
23,249,50
23,250,67
23,251,19
23,255,46
23,24,81
24,33,75
24,40,73
24,42,37
24,44,34
24,45,83
24,47,65
24,51,12
24,55,27
24,56,54
24,57,59
24,58,55
24,72,39
24,76,41
24,81,89
24,83,85
24,87,2
24,88,56
24,91,94
24,94,57
24,104,1
24,114,70
24,116,40
24,120,22
24,121,82
24,122,10
24,124,30
24,125,82
24,127,29
24,129,13
24,130,4
24,131,100
24,132,35
24,133,91
24,139,5
24,140,46
24,142,86
24,143,28
24,144,44
24,150,12
24,151,55
24,153,7
24,156,34
24,159,9
24,168,58
24,169,54
24,173,10
24,174,85
24,177,98
24,178,81
24,180,43
24,181,61
24,182,25
24,191,21
24,192,44
24,193,62
24,200,5
24,203,45
24,204,89
24,216,75
24,225,97
24,233,60
24,235,42
24,236,38
24,237,87
24,240,28
24,242,33
24,250,5
24,254,44
24,25,64
25,27,54
25,29,86
25,31,43
25,32,86
25,33,18
25,35,61
25,36,31
25,38,80
25,44,16
25,51,44
25,53,56
25,55,25
25,58,35
25,60,37
25,65,52
25,68,36
25,69,94
25,71,7
25,73,25
25,74,63
25,75,76
25,76,59
25,77,16
25,85,58
25,91,41
25,94,8
25,99,40
25,105,34
25,107,79
25,109,16
25,115,21
25,121,13
25,132,15
25,135,98
25,142,60
25,144,19
25,146,59
25,148,83
25,151,55
25,152,83
25,157,89
25,161,37
25,163,55
25,166,46
25,168,80
25,169,41
25,174,58
25,177,57
25,181,48
25,182,33
25,184,79
25,185,61
25,187,93
25,190,21
25,192,48
25,195,59
25,196,29
25,198,45
25,199,72
25,201,16
25,204,34
25,209,46
25,213,51
25,220,65
25,222,83
25,226,58
25,238,16
25,240,55
25,242,18
25,243,96
25,246,60
25,247,25
25,250,51
25,251,34
25,26,84
26,29,90
26,33,49
26,35,77
26,36,80
26,37,66
26,41,98
26,46,37
26,47,5
26,49,13
26,53,79
26,54,3
26,57,53
26,58,83
26,60,83
26,69,78
26,72,31
26,73,82
26,76,7
26,80,46
26,82,52
26,88,74
26,89,91
26,90,30
26,91,89
26,92,70
26,93,47
26,96,82
26,97,19
26,99,70
26,100,9
26,103,50
26,104,83
26,109,67
26,113,39
26,118,51
26,119,90
26,133,72
26,138,5
26,147,3
26,150,67
26,154,1
26,155,62
26,156,9
26,175,58
26,176,55
26,177,87
26,179,32
26,181,79
26,183,18
26,184,49
26,186,82
26,187,34
26,191,12
26,193,25
26,196,14
26,198,29
26,204,68
26,209,64
26,211,100
26,212,89
26,213,34
26,214,84
26,215,83
26,216,81
26,223,79
26,225,6
26,226,13
26,228,67
26,234,4
26,239,76
26,240,43
26,251,37
26,27,12
27,28,94
27,32,44
27,38,15
27,40,7
27,49,84
27,57,69
27,59,78
27,67,9
27,70,81
27,73,44
27,75,28
27,79,23
27,88,29
27,89,26
27,97,56
27,99,85
27,100,20
27,103,10
27,114,11
27,116,7
27,122,15
27,132,82
27,137,63
27,144,18
27,145,40
27,146,4
27,147,38
27,148,26
27,159,99
27,160,68
27,162,61
27,163,30
27,164,59
27,170,55
27,172,76
27,174,10
27,176,32
27,181,62
27,182,5
27,190,46
27,200,38
27,204,91
27,210,24
27,213,19
27,214,61
27,216,30
27,223,11
27,225,53
27,226,19
27,236,28
27,237,73
27,251,40
27,253,48
28,31,86
28,36,3
28,40,67
28,41,73
28,46,23
28,47,82
28,51,78
28,55,79
28,60,84
28,62,49
28,75,2
28,77,25
28,81,72
28,87,60
28,88,100
28,89,60
28,90,46
28,92,100
28,94,77
28,98,31
28,101,91
28,110,36
28,111,93
28,122,68
28,126,90
28,127,43
28,131,23
28,137,12
28,140,5
28,143,82
28,144,99
28,146,100
28,149,50
28,151,17
28,153,65
28,159,9
28,161,17
28,162,35
28,163,9
28,165,82
28,167,57
28,171,20
28,172,42
28,173,70
28,178,10
28,182,9
28,191,41
28,193,99
28,194,93
28,198,76
28,201,7
28,202,67
28,203,26
28,206,36
28,213,88
28,224,81
28,231,8
28,234,36
28,238,85
28,247,83
28,250,92
28,251,66
28,253,92
28,255,3
28,29,22
29,33,13
29,36,44
29,37,86
29,38,76
29,40,26
29,48,55
29,55,81
29,57,27
29,62,93
29,64,22
29,71,53
29,77,66
29,79,25
29,81,84
29,88,56
29,94,87
29,95,30
29,96,10
29,98,24
29,103,85
29,106,58
29,110,40
29,111,25
29,112,40
29,119,57
29,124,91
29,125,96
29,126,59
29,129,42
29,132,25
29,133,6
29,135,37
29,137,56
29,139,52
29,141,95
29,142,100
29,144,39
29,151,53
29,155,47
29,157,12
29,166,74
29,168,65
29,169,77
29,173,76
29,174,15
29,176,81
29,185,80
29,186,7
29,188,75
29,190,15
29,197,33
29,198,14
29,204,70
29,207,60
29,209,52
29,210,76
29,211,50
29,214,21
29,215,33
29,217,27
29,218,73
29,221,92
29,230,5
29,235,10
29,239,96
29,243,16
29,244,50
29,245,27
29,250,11
29,30,58
30,34,25
30,35,91
30,39,67
30,43,38
30,45,64
30,47,76
30,54,64
30,56,38
30,59,99
30,63,47
30,70,69
30,71,47
30,77,76
30,78,39
30,96,56
30,97,38
30,98,100
30,99,52
30,100,6
30,103,54
30,105,77
30,113,22
30,115,47
30,116,58
30,119,23
30,123,47
30,131,81
30,134,54
30,139,14
30,141,60
30,144,46
30,147,17
30,152,2
30,155,89
30,157,35
30,158,10
30,159,97
30,161,40
30,165,13
30,168,48
30,171,52
30,172,53
30,175,40
30,179,49
30,181,41
30,183,81
30,187,30
30,190,40
30,195,25
30,197,70
30,198,2
30,202,32
30,206,33
30,207,65
30,210,74
30,211,77
30,212,82
30,214,51
30,219,38
30,221,62
30,226,66
30,227,43
30,233,8
30,236,12
30,237,16
30,240,97
30,242,3
30,248,66
30,250,44
30,252,1
30,31,86
31,34,31
31,38,15
31,40,58
31,41,32
31,42,47
31,44,88
31,50,21
31,60,47
31,64,2
31,65,73
31,66,68
31,71,81
31,76,10
31,77,85
31,78,4
31,79,65
31,84,15
31,85,17
31,89,64
31,90,11
31,92,8
31,94,32
31,109,7
31,113,37
31,116,94
31,124,85
31,130,52
31,133,18
31,140,47
31,151,5
31,153,13
31,160,6
31,162,68
31,164,30
31,166,95
31,172,45
31,173,27
31,174,55
31,175,12
31,179,50
31,180,41
31,182,60
31,184,26
31,187,20
31,190,2
31,191,2
31,192,94
31,194,16
31,195,37
31,197,22
31,200,51
31,204,12
31,209,93
31,210,46
31,211,47
31,220,40
31,230,9
31,232,40
31,235,31
31,236,83
31,238,34
31,245,30
31,246,55
31,250,81
31,252,52
31,254,54
31,32,34
32,34,28
32,35,73
32,37,37
32,40,42
32,41,57
32,46,31
32,48,46
32,50,3
32,53,21
32,56,94
32,59,48
32,61,86
32,69,44
32,70,56
32,74,31
32,75,78
32,76,73
32,77,61
32,79,11
32,80,9
32,84,46
32,89,44
32,92,18
32,93,37
32,94,25
32,95,3
32,99,48
32,102,10
32,112,51
32,114,87
32,116,60
32,118,50
32,126,12
32,127,6
32,129,31
32,130,53
32,136,80
32,140,70
32,142,74
32,144,52
32,151,82
32,155,11
32,156,52
32,158,68
32,163,49
32,165,16
32,170,85
32,171,59
32,174,20
32,175,4
32,178,75
32,179,52
32,189,31
32,197,66
32,204,48
32,208,65
32,216,69
32,218,36
32,219,18
32,221,91
32,227,31
32,228,6
32,231,47
32,233,42
32,234,68
32,237,34
32,242,38
32,243,42
32,247,47
32,249,68
32,253,52
32,33,96
33,34,29
33,38,19
33,43,63
33,46,74
33,49,14
33,51,95
33,56,97
33,58,4
33,59,3
33,61,63
33,62,55
33,63,33
33,66,43
33,67,90
33,69,72
33,72,88
33,78,13
