source,target,weight
0,1256,45
0,1259,22
0,1261,63
0,1266,64
0,1270,64
0,1271,13
0,1274,79
0,1281,66
0,1290,58
0,1293,72
0,1294,66
0,1298,58
0,1300,79
0,1302,88
0,1309,80
0,1314,75
0,1322,16
0,1324,20
0,1326,25
0,1328,90
0,1331,26
0,1334,73
0,1336,38
0,1339,39
0,1345,30
0,1346,70
0,1347,30
0,1355,41
0,1378,50
0,1379,26
0,1386,88
0,1389,2
0,1394,11
0,1398,80
0,1401,11
0,1407,81
0,1410,91
0,1416,52
0,1419,66
0,1420,81
0,1426,55
0,1432,95
0,1437,64
0,1439,17
0,1442,42
0,1443,38
0,1444,28
0,1448,38
0,1449,10
0,1450,35
0,1451,15
0,1453,60
0,1456,18
0,1458,69
0,1468,76
0,1469,76
0,1470,17
0,1473,99
0,1478,8
0,1480,43
0,1484,93
0,1491,86
0,1506,44
0,1509,15
0,1510,44
0,1513,86
0,1526,27
0,1529,45
0,1533,39
0,1534,31
0,1535,48
0,1537,88
0,1540,27
0,1541,15
0,1543,58
0,1544,8
0,1547,10
0,1549,96
0,1550,32
0,1553,37
0,1554,34
0,1555,53
0,1563,20
0,1570,46
0,1573,96
0,1580,33
0,1582,85
0,1583,92
0,1585,96
0,1595,56
0,1596,11
0,1599,22
0,1601,23
0,1606,50
0,1608,56
0,1609,40
0,1615,85
0,1616,85
0,1620,49
0,1621,75
0,1628,93
0,1637,65
0,1646,60
0,1648,30
0,1652,36
0,1653,69
0,1654,40
0,1657,60
0,1667,97
0,1675,3
0,1684,15
0,1685,56
0,1690,50
0,1691,1
0,1693,57
0,1698,17
0,1701,19
0,1707,14
0,1709,78
0,1712,63
0,1713,95
0,1715,51
0,1717,75
0,1722,68
0,1723,28
0,1724,25
0,1727,95
0,1732,65
0,1738,98
0,1740,61
0,1741,14
0,1746,23
0,1751,72
0,1753,58
0,1761,27
0,1779,93
0,1784,57
0,1787,38
0,1790,41
0,1795,7
0,1797,40
0,1798,1
0,1807,100
0,1810,93
0,1811,32
0,1814,5
0,1817,100
0,1823,26
0,1827,45
0,1832,91
0,1837,62
0,1840,40
0,1843,71
0,1848,28
0,1851,59
0,1852,8
0,1853,29
0,1857,68
0,1861,23
0,1862,32
0,1864,64
0,1866,13
0,1867,47
0,1868,54
0,1873,80
0,1877,45
0,1878,38
0,1880,15
0,1887,12
0,1888,1
0,1890,24
0,1893,91
0,1894,16
0,1895,42
0,1897,36
0,1902,79
0,1908,74
0,1909,87
0,1910,59
0,1911,91
0,1914,62
0,1919,22
0,1922,30
0,1923,99
0,1929,9
0,1933,36
0,1938,60
0,1950,95
0,1951,84
0,1965,85
0,1969,55
0,1970,53
0,1971,48
0,1972,16
0,1974,61
0,1977,17
0,1978,17
0,1982,14
0,1984,31
0,1998,28
0,2001,63
0,2003,1
0,2004,38
0,2005,68
0,2013,66
0,2015,72
0,2026,54
0,2029,98
0,2034,82
0,2036,17
0,2037,68
0,2038,22
0,2042,26
0,1,61
0,2047,29
1,2,25
1,8,24
1,10,44
1,15,49
1,16,66
1,17,71
1,19,69
1,20,32
1,26,73
1,30,34
1,33,52
1,42,7
1,45,26
1,47,72
1,48,25
1,52,58
1,53,70
1,55,70
1,57,3
1,59,64
1,60,80
1,61,64
1,66,22
1,70,84
1,72,85
1,74,9
1,78,45
1,84,4
1,85,19
1,89,1
1,90,95
1,91,3
1,107,6
1,112,95
1,113,39
1,114,55
1,119,20
1,120,32
1,123,58
1,124,31
1,128,25
1,130,70
1,137,65
1,138,60
1,142,100
1,144,80
1,152,63
1,162,62
1,163,65
1,169,45
1,173,71
1,178,55
1,185,2
1,187,52
1,193,78
1,196,93
1,198,99
1,208,70
1,209,4
1,218,31
1,223,48
1,230,73
1,232,71
1,236,46
1,239,19
1,245,42
1,246,72
1,249,72
1,250,94
1,251,82
1,255,18
1,256,81
1,260,4
1,262,17
1,265,84
1,267,37
1,274,51
1,275,27
1,276,77
1,278,73
1,279,13
1,281,34
1,283,84
1,284,53
1,287,72
1,291,27
1,293,59
1,296,28
1,298,20
1,302,27
1,311,27
1,312,39
1,320,52
1,323,53
1,324,15
1,331,45
1,333,84
1,336,21
1,337,46
1,338,27
1,344,71
1,345,29
1,347,89
1,348,45
1,349,35
1,355,8
1,359,70
1,362,78
1,367,35
1,368,88
1,369,31
1,373,67
1,379,64
1,380,30
1,384,48
1,385,96
1,387,27
1,388,88
1,389,26
1,393,11
1,399,47
1,405,55
1,407,89
1,412,54
1,413,6
1,415,48
1,416,15
1,418,90
1,423,82
1,425,64
1,428,58
1,429,26
1,430,35
1,435,14
1,439,74
1,448,24
1,449,75
1,452,9
1,454,68
1,458,47
1,459,41
1,460,43
1,466,36
1,468,24
1,472,77
1,473,38
1,474,51
1,477,87
1,479,77
1,491,16
1,494,28
1,502,85
1,504,52
1,510,27
1,511,5
1,512,6
1,514,3
1,518,9
1,521,44
1,522,13
1,526,82
1,527,15
1,533,41
1,535,77
1,547,97
1,552,19
1,554,37
1,555,79
1,562,43
1,563,54
1,564,13
1,567,45
1,574,64
1,575,95
1,578,8
1,581,70
1,584,48
1,588,96
1,589,20
1,591,79
1,595,22
1,596,76
1,600,36
1,611,44
1,618,12
1,619,89
1,620,16
1,624,95
1,629,16
1,630,57
1,633,29
1,638,87
1,643,3
1,645,29
1,652,73
1,653,9
1,654,39
1,658,4
1,666,8
1,667,44
1,674,5
1,680,76
1,695,10
1,696,88
1,699,96
1,700,26
1,704,23
1,707,3
1,708,36
1,710,37
1,712,53
1,718,21
1,721,7
1,724,64
1,725,19
1,727,45
1,730,13
1,734,58
1,737,100
1,741,85
1,744,70
1,747,31
1,748,35
1,749,46
1,750,7
1,754,35
1,755,46
1,759,85
1,760,88
1,762,40
1,766,34
1,772,32
1,776,39
1,778,31
1,780,27
1,789,30
1,791,23
1,795,36
1,798,12
1,799,30
1,803,27
1,804,78
1,807,50
1,811,64
1,816,10
1,818,12
1,819,74
1,820,26
1,821,14
1,823,46
1,830,70
1,835,48
1,838,91
1,843,68
1,845,13
1,850,26
1,854,46
1,855,63
1,861,54
1,862,52
1,866,100
1,868,6
1,881,99
1,893,12
1,895,31
1,899,16
1,905,96
1,906,34
1,909,72
1,912,58
1,913,36
1,914,73
1,915,93
1,921,43
1,923,4
1,924,12
1,926,86
1,936,86
1,939,7
1,949,50
1,951,37
1,954,20
1,955,82
1,958,73
1,963,63
1,976,75
1,979,99
1,981,5
1,982,80
1,985,85
1,989,37
1,991,87
1,997,99
1,1005,98
1,1007,4
1,1011,35
1,1015,78
1,1016,39
1,1017,49
1,1019,57
1,1022,79
1,1027,26
1,1031,31
1,1033,65
1,1036,85
1,1042,50
1,1045,85
1,1048,46
1,1052,52
1,1054,41
1,1058,79
1,1059,86
1,1063,10
1,1064,87
1,1066,82
1,1078,52
1,1079,27
1,1081,42
1,1088,78
1,1093,31
1,1097,19
1,1100,23
1,1102,70
1,1103,34
1,1104,11
1,1113,92
1,1114,94
1,1117,49
1,1118,11
1,1122,3
1,1123,50
1,1132,14
1,1137,45
1,1140,95
1,1142,78
1,1143,100
1,1145,58
1,1161,52
1,1168,48
1,1173,57
1,1174,94
1,1179,61
1,1187,21
1,1189,10
1,1192,100
1,1197,66
1,1201,97
1,1203,65
1,1205,60
1,1207,44
1,1210,61
1,1213,30
1,1215,31
1,1216,52
1,1218,85
1,1220,78
1,1222,81
1,1226,49
1,1230,55
1,1231,41
1,1234,23
1,1235,45
1,1237,44
1,1240,25
1,1242,23
1,1250,54
1,1259,62
1,1261,13
1,1266,71
1,1278,50
1,1279,8
1,1281,71
1,1284,44
1,1293,22
1,1297,93
1,1304,75
1,1307,11
1,1312,38
1,1313,29
1,1318,87
1,1321,81
1,1326,37
1,1341,59
1,1342,47
1,1344,9
1,1350,9
1,1354,39
1,1360,1
1,1363,55
1,1370,87
1,1375,64
1,1378,33
1,1379,3
1,1380,39
1,1386,29
1,1396,15
1,1398,55
1,1402,86
1,1409,14
1,1410,82
1,1414,6
1,1418,19
1,1419,62
1,1420,27
1,1425,72
1,1429,96
1,1442,18
1,1444,64
1,1445,47
1,1446,12
1,1447,29
1,1451,25
1,1454,24
1,1472,68
1,1474,86
1,1477,79
1,1478,63
1,1479,40
1,1480,52
1,1486,78
1,1489,26
1,1490,65
1,1498,49
1,1501,35
1,1503,53
1,1507,56
1,1509,57
1,1511,10
1,1514,3
1,1515,4
1,1518,77
1,1520,38
1,1522,80
1,1524,44
1,1526,9
1,1531,2
1,1533,54
1,1536,14
1,1538,93
1,1543,96
1,1546,37
1,1549,98
1,1554,41
1,1560,71
1,1561,90
1,1563,45
1,1565,67
1,1566,49
1,1568,36
1,1569,34
1,1579,24
1,1581,91
1,1585,8
1,1589,2
1,1593,22
1,1595,82
1,1596,38
1,1599,12
1,1603,98
1,1608,18
1,1610,68
1,1611,95
1,1613,12
1,1615,90
1,1623,67
1,1632,9
1,1638,1
1,1643,3
1,1645,64
1,1646,99
1,1647,86
1,1649,9
1,1651,30
1,1652,40
1,1654,28
1,1661,40
1,1665,84
1,1667,78
1,1669,79
1,1672,30
1,1687,66
1,1688,55
1,1689,65
1,1690,68
1,1691,73
1,1692,9
1,1699,17
1,1705,80
1,1714,25
1,1723,52
1,1739,40
1,1745,42
1,1749,75
1,1759,71
1,1761,86
1,1763,18
1,1768,80
1,1769,80
1,1773,42
1,1775,54
1,1776,12
1,1777,47
1,1780,82
1,1782,92
1,1783,30
1,1790,53
1,1795,32
1,1797,29
1,1798,36
1,1799,11
1,1800,11
1,1802,94
1,1804,9
1,1812,73
1,1818,39
1,1819,86
1,1820,80
1,1824,55
1,1825,71
1,1829,12
1,1835,13
1,1837,72
1,1840,63
1,1843,55
1,1849,52
1,1855,89
1,1856,12
1,1860,69
1,1864,9
1,1868,20
1,1869,76
1,1872,39
1,1873,17
1,1876,89
1,1884,9
1,1885,43
1,1889,93
1,1898,50
1,1899,53
1,1900,23
1,1901,47
1,1902,92
1,1904,81
1,1905,27
1,1907,40
1,1909,77
1,1911,47
1,1915,84
1,1916,61
1,1921,40
1,1922,35
1,1923,31
1,1930,85
1,1943,30
1,1945,73
1,1947,68
1,1949,91
1,1950,34
1,1951,30
1,1957,70
1,1959,15
1,1961,23
1,1966,54
1,1967,58
1,1970,37
1,1971,78
1,1986,86
1,1992,9
1,1996,47
1,2003,78
1,2006,58
1,2007,10
1,2009,100
1,2010,39
1,2011,59
1,2012,98
1,2013,9
1,2017,68
1,2018,39
1,2020,33
1,2021,35
1,2022,58
1,2023,5
1,2030,22
1,2031,41
1,2034,3
1,2041,60
2,5,16
2,6,67
2,9,46
2,18,85
2,20,83
2,23,61
2,27,48
2,30,16
2,31,14
2,32,39
2,35,33
2,36,5
2,39,24
2,43,87
2,48,29
2,56,21
2,57,21
2,59,23
2,61,64
2,62,59
2,64,44
2,65,81
2,67,84
2,70,50
2,72,59
2,74,3
2,75,54
2,77,92
2,81,80
2,83,29
2,84,18
2,85,74
2,87,67
2,89,26
2,98,79
2,105,16
2,109,76
2,110,86
2,112,23
2,116,33
2,119,57
2,120,20
2,129,10
2,131,26
2,137,41
2,142,32
2,145,14
2,146,36
2,147,46
2,148,76
2,149,11
2,152,74
2,153,78
2,156,35
2,157,36
2,161,27
2,164,54
2,167,23
2,176,1
2,186,45
2,188,49
2,194,39
2,201,85
2,202,41
2,204,4
2,205,58
2,208,69
2,219,92
2,221,82
2,228,93
2,232,16
2,233,75
2,234,42
2,237,91
2,240,10
2,241,95
2,245,86
2,247,97
2,248,86
2,257,83
2,259,48
2,261,7
2,263,82
2,267,19
2,282,51
2,284,14
2,292,35
2,294,27
2,297,59
2,299,86
2,300,33
2,305,62
2,308,28
2,309,99
2,317,95
2,320,44
2,324,99
2,325,62
2,327,20
2,328,34
2,335,46
2,342,89
2,343,21
2,347,21
2,351,3
2,352,17
2,358,73
2,366,20
2,371,90
2,374,54
2,375,59
2,376,66
2,378,52
2,379,49
2,380,23
2,383,49
2,384,62
2,385,2
2,388,64
2,391,56
2,392,77
2,393,75
2,394,73
2,397,4
2,405,20
2,406,81
2,407,16
2,408,76
2,409,40
2,410,81
2,413,85
2,419,64
2,427,55
2,428,97
2,434,92
2,437,49
2,438,60
2,443,97
2,446,32
2,451,29
2,455,31
2,458,79
2,459,10
2,460,2
2,461,6
2,472,67
2,478,46
2,481,39
2,483,42
2,484,41
2,486,62
2,487,95
2,496,7
2,497,9
2,503,36
2,504,47
2,507,54
2,510,16
2,512,86
2,514,68
2,515,66
2,516,98
2,520,74
2,524,85
2,528,98
2,530,84
2,531,45
2,532,59
2,535,39
2,536,17
2,537,86
2,540,33
2,549,21
2,551,67
2,552,19
2,553,16
2,554,75
2,555,30
2,559,40
2,561,36
2,563,91
2,564,9
2,566,29
2,567,57
2,573,82
2,574,43
2,575,53
2,577,27
2,581,95
2,582,29
2,583,100
2,586,73
2,591,48
2,592,69
2,593,83
2,597,53
2,601,94
2,603,33
2,605,52
2,608,33
2,609,40
2,612,75
2,616,26
2,639,45
2,645,19
2,649,44
2,651,64
2,652,75
2,656,20
2,660,52
2,661,4
2,668,46
2,670,99
2,675,17
2,680,66
2,682,31
2,684,46
2,689,84
2,691,14
2,692,36
2,693,77
2,698,86
2,701,40
2,713,68
2,714,48
2,721,26
2,722,92
2,733,84
2,734,94
2,736,34
2,746,3
2,747,71
2,750,71
2,756,30
2,760,41
2,775,17
2,776,81
2,785,39
2,794,91
2,797,59
2,798,36
2,808,72
2,809,66
2,810,22
2,811,11
2,813,86
2,814,58
2,818,25
2,820,83
2,826,11
2,829,100
2,836,41
2,839,49
2,842,20
2,844,87
2,848,4
2,852,96
2,856,36
2,857,42
2,861,95
2,866,94
2,870,60
2,880,5
2,883,97
2,885,48
2,886,55
2,889,49
2,893,28
2,903,22
2,904,42
2,910,6
2,914,55
2,916,27
2,917,9
2,919,25
2,921,46
2,925,38
2,928,40
2,931,42
2,933,3
2,937,56
2,943,51
2,952,28
2,953,82
2,954,43
2,956,25
2,962,57
2,973,9
2,980,33
2,987,27
2,989,18
2,993,2
2,995,73
2,1000,20
2,1005,93
2,1006,15
2,1022,6
2,1024,14
2,1028,74
2,1030,95
2,1032,39
2,1037,33
2,1039,30
2,1044,19
2,1053,38
2,1056,74
2,1058,10
2,1059,61
2,1060,43
2,1064,18
2,1066,10
2,1067,55
2,1072,18
2,1073,32
2,1075,33
2,1079,59
2,1081,83
2,1089,92
2,1090,93
2,1091,46
2,1096,2
2,1097,50
2,1103,2
2,1104,51
2,1105,22
2,1106,62
2,1107,17
2,1109,91
2,1110,90
2,1114,21
2,1116,88
2,1120,89
2,1121,24
2,1122,17
2,1127,42
2,1128,71
2,1134,65
2,1135,81
2,1138,43
2,1142,23
2,1143,4
2,1146,7
2,1159,9
2,1164,82
2,1177,91
2,1181,91
2,1188,97
2,1201,13
2,1204,88
2,1208,100
2,1211,3
2,1215,26
2,1223,74
2,1227,85
2,1228,32
2,1230,24
2,1234,96
2,1235,82
2,1238,28
2,1239,18
2,1242,54
2,1243,98
2,1244,81
2,1245,48
2,1247,87
2,1253,69
2,1260,50
2,1263,8
2,1264,43
2,1265,96
2,1266,93
2,1271,9
2,1275,83
2,1276,30
2,1280,55
2,1281,82
2,1284,14
2,1287,69
2,1289,59
2,1290,36
2,1292,58
2,1295,24
2,1299,47
2,1301,25
2,1302,65
2,1303,75
2,1308,18
2,1323,33
2,1325,22
2,1326,82
2,1333,21
2,1334,12
2,1337,66
2,1344,49
2,1347,64
2,1348,28
2,1351,44
2,1358,5
2,1364,16
2,1365,96
2,1367,99
2,1368,21
2,1369,19
2,1370,13
2,1375,34
2,1377,46
2,1378,92
2,1388,26
2,1390,1
2,1391,21
2,1395,83
2,1398,84
2,1402,78
2,1413,5
2,1414,39
2,1415,50
2,1416,79
2,1419,46
2,1421,4
2,1434,91
2,1436,18
2,1438,16
2,1443,17
2,1444,14
2,1445,10
2,1446,19
2,1448,34
2,1452,58
2,1455,32
2,1458,79
2,1466,92
2,1470,69
2,1478,99
2,1480,15
2,1481,27
2,1483,32
2,1484,22
2,1486,67
2,1494,76
2,1503,95
2,1509,54
2,1510,54
2,1513,8
2,1517,8
2,1518,71
2,1528,95
2,1534,40
2,1537,99
2,1540,69
2,1541,10
2,1542,43
2,1548,51
2,1553,52
2,1554,47
2,1555,18
2,1569,86
2,1570,20
2,1575,34
2,1576,39
2,1582,62
2,1587,20
2,1592,36
2,1593,69
2,1594,50
2,1603,17
2,1605,26
2,1611,48
2,1613,2
2,1615,88
2,1630,61
2,1634,58
2,1635,20
2,1640,85
2,1644,100
2,1646,33
2,1649,73
2,1652,19
2,1657,72
2,1664,98
2,1665,13
2,1668,58
2,1669,97
2,1672,99
2,1675,49
2,1679,99
2,1680,40
2,1689,18
2,1691,93
2,1692,54
2,1694,50
2,1704,76
2,1706,67
2,1707,96
2,1710,9
2,1714,51
2,1715,27
2,1716,65
2,1718,83
2,1721,84
2,1722,20
2,1723,20
2,1728,88
2,1731,2
2,1732,26
2,1733,21
2,1743,66
2,1746,20
2,1747,28
2,1748,76
2,1749,74
2,1753,25
2,1762,80
2,1769,23
2,1771,1
2,1773,74
2,1774,89
2,1776,25
2,1780,69
2,1784,33
2,1785,43
2,1786,3
2,1787,82
2,1801,44
2,1805,94
2,1810,8
2,1812,57
2,1816,3
2,1817,48
2,1820,59
2,1823,2
2,1833,67
2,1843,24
2,1845,71
2,1849,43
2,1850,53
2,1851,5
2,1853,35
2,1854,86
2,1856,75
2,1858,18
2,1859,14
2,1860,91
2,1861,79
2,1862,88
2,1868,17
2,1869,3
2,1871,69
2,1872,54
2,1873,58
2,1879,40
2,1880,94
2,1882,75
2,1885,28
2,1888,8
2,1897,35
2,1898,89
2,1902,67
2,1903,25
2,1906,72
2,1907,60
2,1909,7
2,1910,35
2,1911,68
2,1920,8
2,1921,14
2,1922,35
2,1929,5
2,1932,19
2,1933,95
2,1945,54
2,1954,8
2,1962,86
2,1964,42
2,1965,23
2,1966,43
2,1969,42
2,1971,49
2,1979,66
2,1983,9
2,1986,30
2,1988,40
2,1990,11
2,1991,63
2,1992,9
2,1994,32
2,1995,30
2,1997,82
2,2003,53
2,2010,77
2,2012,20
2,2014,87
2,2017,44
2,2019,33
2,2024,66
2,2027,13
2,2028,70
2,2030,44
2,2032,77
2,2033,15
2,2034,35
2,2035,37
2,2036,5
2,2044,15
2,3,97
3,6,83
3,9,75
3,14,8
3,20,1
3,22,16
3,24,36
3,30,9
3,36,82
3,47,21
3,50,30
3,57,5
3,59,3
3,61,83
3,63,25
3,66,45
3,67,80
3,72,86
3,76,6
3,78,67
3,81,23
3,83,75
3,84,25
3,89,49
3,92,85
3,96,100
3,97,48
3,99,11
3,100,19
3,102,90
3,105,14
3,107,25
3,110,92
3,111,64
3,113,20
3,114,8
3,116,49
3,119,42
3,124,73
3,128,78
3,135,7
3,137,46
3,141,78
3,153,39
3,155,59
3,157,65
3,158,25
3,161,67
3,162,94
3,165,83
3,166,27
3,173,40
3,177,24
3,179,99
3,180,76
3,181,47
3,185,8
3,190,78
3,191,24
3,193,36
3,197,3
3,198,91
3,201,40
3,202,25
3,204,60
3,213,49
3,216,96
3,217,39
3,220,30
3,224,53
3,226,31
3,232,33
3,233,13
3,234,11
3,235,34
3,236,39
3,237,22
3,240,43
3,241,92
3,243,37
3,244,34
3,247,38
3,248,82
3,253,18
3,257,26
3,262,28
3,263,74
3,277,31
3,282,85
3,291,52
3,294,41
3,298,92
3,299,73
3,300,14
3,319,21
3,320,91
3,321,83
3,323,73
3,325,82
3,327,23
3,328,53
3,330,54
3,331,8
3,335,13
3,337,62
3,340,34
3,342,25
3,348,32
3,353,88
3,355,51
3,356,28
3,357,23
3,358,95
3,359,46
3,360,1
3,367,42
3,369,63
3,370,57
3,372,43
3,378,55
3,383,81
3,384,14
3,395,32
3,400,9
3,404,87
3,410,22
3,412,81
3,421,16
3,429,1
3,431,29
3,439,64
3,442,37
3,445,70
3,447,2
3,451,59
3,460,70
3,461,19
3,469,83
3,471,34
3,472,8
3,475,88
3,486,18
3,488,66
3,494,42
3,504,13
3,509,63
3,516,78
3,517,67
3,518,71
3,519,67
3,520,14
3,531,97
3,532,89
3,534,16
3,535,44
3,536,51
3,542,47
3,544,55
3,546,54
3,548,50
3,553,64
3,554,39
3,562,14
3,572,74
3,576,29
3,582,100
3,585,80
3,586,100
3,588,32
3,595,46
3,597,41
3,598,82
3,608,28
3,609,14
3,623,57
3,625,87
3,630,52
3,635,57
3,639,88
3,640,48
3,645,46
3,646,29
3,650,61
3,654,18
3,659,81
3,661,42
3,674,20
3,676,45
3,680,33
3,686,71
3,687,66
3,688,30
3,689,68
3,691,25
3,693,23
3,697,18
3,700,35
3,709,64
3,710,38
3,721,19
3,725,19
3,726,18
3,730,1
3,736,49
3,739,100
3,742,51
3,743,25
3,745,5
3,748,53
3,750,33
3,752,37
3,758,96
3,760,90
3,761,92
3,762,62
3,764,61
3,766,76
3,770,86
3,771,78
3,772,29
3,777,47
3,781,66
3,790,42
3,792,57
3,793,37
3,797,57
3,800,43
3,801,39
3,802,99
3,805,5
3,812,2
3,823,31
3,830,45
3,833,46
3,837,7
3,846,45
3,849,68
3,850,51
3,852,29
3,854,63
3,858,9
3,861,39
3,862,1
3,863,95
3,865,61
3,873,77
3,880,13
3,882,24
3,887,16
3,889,66
3,896,84
3,902,47
3,904,17
3,906,64
3,913,89
3,919,40
3,920,46
3,921,74
3,923,27
3,928,67
3,931,31
3,935,65
3,936,100
3,937,31
3,944,48
3,949,77
3,950,72
3,951,19
3,954,52
3,957,65
3,958,53
3,960,28
3,962,84
3,964,96
3,966,51
3,967,85
3,969,59
3,976,45
3,980,8
3,982,93
3,991,23
3,993,53
3,994,62
3,998,52
3,999,36
3,1001,25
3,1010,97
3,1011,54
3,1013,33
3,1015,4
3,1022,33
3,1023,46
3,1029,36
3,1032,32
3,1034,80
3,1035,72
3,1036,92
3,1039,65
3,1040,88
3,1042,88
3,1043,5
3,1046,80
3,1055,60
3,1060,59
3,1064,13
3,1068,54
3,1069,37
3,1070,15
3,1075,7
3,1084,16
3,1085,28
3,1089,11
3,1093,81
3,1095,66
3,1097,97
3,1104,72
3,1106,42
3,1109,41
3,1113,78
3,1120,31
3,1121,5
3,1127,59
3,1128,44
3,1146,76
3,1147,47
3,1148,12
3,1149,45
3,1150,75
3,1153,32
3,1155,40
3,1163,71
3,1165,73
3,1166,94
3,1169,72
3,1173,84
3,1181,66
3,1184,88
3,1189,84
3,1191,8
3,1194,32
3,1197,45
3,1202,79
3,1205,62
3,1207,99
3,1208,9
3,1209,30
3,1211,67
3,1215,85
3,1218,81
3,1221,74
3,1222,44
3,1225,9
3,1229,73
3,1231,21
3,1233,6
3,1237,65
3,1240,88
3,1245,12
3,1247,62
3,1248,23
3,1252,92
3,1256,27
3,1257,49
3,1260,23
3,1261,65
3,1262,44
3,1264,50
3,1269,73
3,1271,67
3,1276,99
3,1277,60
3,1283,2
3,1286,20
3,1287,26
3,1290,96
3,1292,20
3,1298,82
3,1300,98
3,1302,79
3,1308,4
3,1312,54
3,1314,40
3,1315,64
3,1316,31
